at,delay,stddev,min_link_cap,max_link_cap,queue_capacity,hops,dropratio,route
84200000,10113,85.07,18379384.50,88906400.00,100,3,0.00,1
84400000,10085,85.39,18379384.50,88951680.00,100,3,0.00,1
84600000,10023,46.80,18379384.50,88951680.00,100,3,0.00,1
84800000,10054,66.35,18424664.40,88951680.00,100,3,0.00,1
85000000,10072,73.05,18379384.50,88906400.00,100,3,0.00,1
85200000,10054,66.57,18379384.50,88951680.00,100,3,0.00,1
85400000,10092,90.39,18424664.40,88951680.00,100,3,0.00,1
85600000,10124,88.62,18379384.50,88906400.00,100,3,0.00,1
85800000,10044,54.29,18379384.50,88951680.00,100,3,0.00,1
86000000,10026,51.50,18379384.50,88951680.00,100,3,0.00,1
86200000,10062,70.77,18424664.40,88951680.00,100,3,0.00,1
86400000,10083,75.77,18379384.50,88906400.00,100,3,0.00,1
86600000,10062,70.62,18379384.50,88951680.00,100,3,0.00,1
86800000,10100,95.79,18424664.40,88951680.00,100,3,0.00,1
87000000,10085,85.39,18424664.40,88951680.00,100,3,0.00,1
87200000,10049,60.38,18379384.50,88951680.00,100,3,0.00,1
87400000,10031,55.56,18379384.50,88951680.00,100,3,0.00,1
87600000,10070,75.47,18424664.40,88951680.00,100,3,0.00,1
87800000,10093,78.49,18379384.50,88906400.00,100,3,0.00,1
88000000,10069,75.35,18379384.50,88951680.00,100,3,0.00,1
88200000,10108,101.31,18424664.40,88951680.00,100,3,0.00,1
88400000,10044,54.29,18424664.40,88951680.00,100,3,0.00,1
88600000,10054,66.35,18379384.50,88906400.00,100,3,0.00,1
88800000,10039,58.77,18379384.50,88951680.00,100,3,0.00,1
89000000,10077,80.40,18424664.40,88951680.00,100,3,0.00,1
89200000,10103,81.56,18379384.50,88906400.00,100,3,0.00,1
89400000,10077,80.27,18379384.50,88951680.00,100,3,0.00,1
89600000,10067,91.72,18424664.40,88951680.00,100,3,0.00,1
89800000,10049,60.38,18424664.40,88951680.00,100,3,0.00,1
90000000,10062,70.59,18379384.50,88906400.00,100,3,0.00,1
90200000,10047,62.46,18379384.50,88951680.00,100,3,0.00,1
90400000,10085,85.27,18424664.40,88951680.00,100,3,0.00,1
90600000,10113,85.07,18379384.50,88906400.00,100,3,0.00,1
90800000,10085,85.39,18379384.50,88951680.00,100,3,0.00,1
91000000,10023,46.80,18379384.50,88951680.00,100,3,0.00,1
91200000,10054,66.35,18424664.40,88951680.00,100,3,0.00,1
91400000,10072,73.05,18379384.50,88906400.00,100,3,0.00,1
91600000,10054,66.57,18379384.50,88951680.00,100,3,0.00,1
91800000,10092,90.39,18424664.40,88951680.00,100,3,0.00,1
92000000,10124,88.62,18379384.50,88906400.00,100,3,0.00,1
92200000,10044,54.29,18379384.50,88951680.00,100,3,0.00,1
92400000,10026,51.50,18379384.50,88951680.00,100,3,0.00,1
92600000,10062,70.77,18424664.40,88951680.00,100,3,0.00,1
92800000,10083,75.77,18379384.50,88906400.00,100,3,0.00,1
93000000,10062,70.62,18379384.50,88951680.00,100,3,0.00,1
93200000,10100,95.79,18424664.40,88951680.00,100,3,0.00,1
93400000,10085,85.39,18424664.40,88951680.00,100,3,0.00,1
93600000,10049,60.38,18379384.50,88951680.00,100,3,0.00,1
93800000,10031,55.56,18379384.50,88951680.00,100,3,0.00,1
94000000,10070,75.47,18424664.40,88951680.00,100,3,0.00,1
94200000,10093,78.49,18379384.50,88906400.00,100,3,0.00,1
94400000,10069,75.35,18379384.50,88951680.00,100,3,0.00,1
94600000,10108,101.31,18424664.40,88951680.00,100,3,0.00,1
94800000,10044,54.29,18424664.40,88951680.00,100,3,0.00,1
95000000,10054,66.35,18379384.50,88906400.00,100,3,0.00,1
95200000,10039,58.77,18379384.50,88951680.00,100,3,0.00,1
95400000,10077,80.40,18424664.40,88951680.00,100,3,0.00,1
95600000,10103,81.56,18379384.50,88906400.00,100,3,0.00,1
95800000,10077,80.27,18379384.50,88951680.00,100,3,0.00,1
96000000,10067,91.72,18424664.40,88951680.00,100,3,0.00,1
96200000,10049,60.38,18424664.40,88951680.00,100,3,0.00,1
96400000,10062,70.59,18379384.50,88906400.00,100,3,0.00,1
96600000,10047,62.46,18379384.50,88951680.00,100,3,0.00,1
96800000,10085,85.27,18424664.40,88951680.00,100,3,0.00,1
97000000,10113,85.07,18379384.50,88906400.00,100,3,0.00,1
97200000,10085,85.39,18379384.50,88951680.00,100,3,0.00,1
97400000,10023,46.80,18379384.50,88951680.00,100,3,0.00,1
97600000,10054,66.35,18424664.40,88951680.00,100,3,0.00,1
97800000,10072,73.05,18379384.50,88906400.00,100,3,0.00,1
98000000,10054,66.57,18379384.50,88951680.00,100,3,0.00,1
98200000,10092,90.39,18424664.40,88951680.00,100,3,0.00,1
98400000,10124,88.62,18379384.50,88906400.00,100,3,0.00,1
98600000,10044,54.29,18379384.50,88951680.00,100,3,0.00,1
98800000,10026,51.50,18379384.50,88951680.00,100,3,0.00,1
99000000,10062,70.77,18424664.40,88951680.00,100,3,0.00,1
99200000,10083,75.77,18379384.50,88906400.00,100,3,0.00,1
99400000,10062,70.62,18379384.50,88951680.00,100,3,0.00,1
99600000,10100,95.79,18424664.40,88951680.00,100,3,0.00,1
99800000,10085,85.39,18510904.20,89037920.00,100,3,0.00,1
100000000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
100200000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
100400000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
100600000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
100800000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
101000000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
101200000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
101400000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
101600000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
101800000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
102000000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
102200000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
102400000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
102600000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
102800000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
103000000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
103200000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
103400000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
103600000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
103800000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
104000000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
104200000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
104400000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
104600000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
104800000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
105000000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
105200000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
105400000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
105600000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
105800000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
106000000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
106200000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
106400000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
106600000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
106800000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
107000000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
107200000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
107400000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
107600000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
107800000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
108000000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
108200000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
108400000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
108600000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
108800000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
109000000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
109200000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
109400000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
109600000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
109800000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
110000000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
110200000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
110400000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
110600000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
110800000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
111000000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
111200000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
111400000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
111600000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
111800000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
112000000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
112200000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
112400000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
112600000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
112800000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
113000000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
113200000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
113400000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
113600000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
113800000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
114000000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
114200000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
114400000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
114600000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
114800000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
115000000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
115200000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
115400000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
115600000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
115800000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
116000000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
116200000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
116400000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
116600000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
116800000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
117000000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
117200000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
117400000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
117600000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
117800000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
118000000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
118200000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
118400000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
118600000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
118800000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
119000000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
119200000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
119400000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
119600000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
119800000,10000,0.00,30000000.00,100000000.00,100,3,0.00,1
